invoiceID,branch,city,cust_type,gender,type,unit_price,quantity,date,time,payment,cost,rating,gross _ncome
817-69-8206,B,Ismailia,Normal,Female,Electronic accessories,99.73,9,3/2/2019,19:42,Credit card,897.57,6.5,44.8785
821-07-3596,C,Alexandria,Normal,Female,Fashion accessories,16.45,4,3/7/2019,14:53,eWallet,65.8,5.6,3.29
821-14-9046,B,Ismailia,Member,Female,Fashion accessories,17.48,6,1/18/2019,15:04,Credit card,104.88,6.1,5.244
824-88-3614,C,Alexandria,Normal,Male,Health and beauty,34.31,8,1/25/2019,15:00,eWallet,274.48,5.7,13.724
825-94-5922,B,Ismailia,Normal,Male,Sports and travel,25.31,2,3/2/2019,19:26,eWallet,50.62,7.2,2.531
826-58-8051,B,Ismailia,Normal,Male,Home and lifestyle,62.19,4,1/6/2019,19:46,eWallet,248.76,4.3,12.438
827-26-2100,A,Cairo,Member,Male,Home and lifestyle,33.84,9,3/21/2019,16:21,eWallet,304.56,8.8,15.228
827-44-5872,B,Ismailia,Member,Female,Food and beverages,54.36,10,2/7/2019,11:28,Credit card,543.6,6.1,27.18
827-77-7633,A,Cairo,Normal,Male,Sports and travel,98.09,9,2/17/2019,19:41,Cash,882.81,9.3,44.1405
828-46-6863,A,Cairo,Member,Male,Food and beverages,98.53,6,1/23/2019,11:22,Credit card,591.18,4,29.559
828-61-5674,A,Cairo,Member,Male,Sports and travel,44.02,10,3/20/2019,19:57,Credit card,440.2,9.6,22.01
829-34-3910,A,Cairo,Normal,Female,Health and beauty,71.38,10,3/29/2019,19:21,Cash,713.8,5.7,35.69
829-49-1914,C,Alexandria,Member,Female,Food and beverages,78.31,10,3/5/2019,16:24,eWallet,783.1,6.6,39.155
830-58-2383,B,Ismailia,Normal,Male,Home and lifestyle,31.75,4,2/8/2019,15:26,Cash,127,8.6,6.35
831-07-6050,A,Cairo,Normal,Male,Electronic accessories,32.71,5,3/19/2019,11:30,Credit card,163.55,9.9,8.1775
831-64-0259,B,Ismailia,Normal,Female,Fashion accessories,39.75,5,2/22/2019,10:43,eWallet,198.75,9.6,9.9375
831-81-6575,B,Ismailia,Member,Female,Electronic accessories,75.59,9,2/23/2019,11:12,Cash,680.31,8,34.0155
832-51-6761,A,Cairo,Normal,Male,Food and beverages,33.88,8,1/19/2019,20:29,eWallet,271.04,9.6,13.552
834-25-9262,C,Alexandria,Normal,Female,Fashion accessories,81.68,4,1/6/2019,12:12,Cash,326.72,9.1,16.336
834-45-5519,B,Ismailia,Normal,Female,Electronic accessories,43,4,1/31/2019,20:48,eWallet,172,7.6,8.6
834-61-8124,A,Cairo,Normal,Male,Electronic accessories,51.69,7,1/26/2019,18:22,Cash,361.83,5.5,18.0915
834-83-1826,B,Ismailia,Member,Female,Home and lifestyle,82.04,5,2/25/2019,17:16,Credit card,410.2,7.6,20.51
835-16-0096,C,Alexandria,Member,Male,Sports and travel,14.7,5,3/24/2019,13:48,eWallet,73.5,8.5,3.675
836-82-5858,B,Ismailia,Member,Male,Health and beauty,69.37,9,1/26/2019,19:14,eWallet,624.33,4,31.2165
837-55-7229,B,Ismailia,Normal,Female,Fashion accessories,47.44,1,2/22/2019,18:19,Credit card,47.44,6.8,2.372
838-02-1821,C,Alexandria,Member,Female,Home and lifestyle,12.73,2,2/22/2019,12:10,Credit card,25.46,5.2,1.273
838-78-4295,C,Alexandria,Normal,Female,Health and beauty,33.47,2,2/10/2019,15:43,eWallet,66.94,6.7,3.347
840-19-2096,C,Alexandria,Member,Male,Electronic accessories,87.91,5,3/14/2019,18:10,eWallet,439.55,4.4,21.9775
840-76-5966,A,Cairo,Member,Male,Sports and travel,12.76,2,1/8/2019,18:06,eWallet,25.52,7.8,1.276
841-18-8232,B,Ismailia,Normal,Female,Food and beverages,71.2,1,1/5/2019,20:40,Credit card,71.2,9.2,3.56
841-35-6630,C,Alexandria,Normal,Female,Electronic accessories,75.91,6,3/9/2019,18:21,Cash,455.46,8.7,22.773
842-29-4695,C,Alexandria,Member,Male,Sports and travel,17.14,7,1/16/2019,12:07,Credit card,119.98,7.9,5.999
842-40-8179,B,Ismailia,Member,Female,Food and beverages,77.2,10,2/11/2019,10:38,Credit card,772,5.6,38.6
843-01-4703,B,Ismailia,Member,Female,Home and lifestyle,35.38,9,1/5/2019,19:50,Credit card,318.42,9.6,15.921
843-73-4724,A,Cairo,Normal,Male,Fashion accessories,74.1,1,1/25/2019,11:05,Cash,74.1,9.2,3.705
845-51-0542,B,Ismailia,Member,Male,Food and beverages,46.55,9,2/2/2019,15:34,eWallet,418.95,6.4,20.9475
845-94-6841,C,Alexandria,Member,Female,Food and beverages,72.88,9,1/8/2019,19:38,Cash,655.92,4,32.796
846-10-0341,A,Cairo,Normal,Female,Fashion accessories,42.57,7,1/6/2019,11:51,Cash,297.99,6.8,14.8995
847-38-7188,B,Ismailia,Normal,Female,Food and beverages,96.68,3,1/26/2019,19:56,eWallet,290.04,6.4,14.502
848-07-1692,B,Ismailia,Normal,Female,Health and beauty,57.22,2,1/12/2019,17:13,eWallet,114.44,8.3,5.722
848-24-9445,C,Alexandria,Member,Male,Health and beauty,43.7,2,3/26/2019,18:03,Cash,87.4,4.9,4.37
848-42-2560,A,Cairo,Normal,Female,Fashion accessories,81.91,2,3/5/2019,17:43,Cash,163.82,7.8,8.191
848-62-7243,A,Cairo,Normal,Male,Health and beauty,24.89,9,3/15/2019,15:36,Cash,224.01,7.4,11.2005
848-95-6252,C,Alexandria,Member,Female,Home and lifestyle,86.27,1,2/20/2019,13:24,eWallet,86.27,7,4.3135
849-09-3807,A,Cairo,Member,Female,Fashion accessories,88.34,7,2/18/2019,13:28,Cash,618.38,6.6,30.919
850-41-9669,A,Cairo,Normal,Female,Electronic accessories,75.06,9,3/19/2019,13:25,eWallet,675.54,6.2,33.777
851-28-6367,A,Cairo,Member,Male,Sports and travel,15.5,10,3/23/2019,10:55,eWallet,155,8,7.75
851-98-3555,B,Ismailia,Normal,Female,Health and beauty,82.88,5,3/24/2019,14:08,Credit card,414.4,6.6,20.72
852-62-7105,B,Ismailia,Normal,Female,Fashion accessories,83.25,10,1/12/2019,11:25,Credit card,832.5,4.4,41.625
852-82-2749,A,Cairo,Normal,Male,Sports and travel,64.59,4,1/6/2019,13:35,eWallet,258.36,9.3,12.918
853-23-2453,B,Ismailia,Member,Male,Health and beauty,75.74,4,2/14/2019,14:35,Cash,302.96,7.6,15.148
856-22-8149,A,Cairo,Normal,Female,Home and lifestyle,25.29,1,3/23/2019,10:13,eWallet,25.29,6.1,1.2645
856-66-2701,A,Cairo,Member,Male,Home and lifestyle,53.3,3,1/25/2019,14:19,eWallet,159.9,7.5,7.995
857-16-3520,A,Cairo,Member,Female,Fashion accessories,71.46,7,3/28/2019,16:06,eWallet,500.22,4.5,25.011
857-67-9057,B,Ismailia,Normal,Male,Electronic accessories,22.95,10,2/6/2019,19:20,eWallet,229.5,8.2,11.475
859-71-0933,C,Alexandria,Member,Female,Sports and travel,15.49,2,1/16/2019,15:10,Cash,30.98,6.3,1.549
859-97-6048,C,Alexandria,Member,Male,Electronic accessories,84.25,2,3/26/2019,14:13,Credit card,168.5,5.3,8.425
860-73-6466,A,Cairo,Member,Female,Sports and travel,39.47,2,3/2/2019,16:16,Credit card,78.94,5,3.947
860-79-0874,C,Alexandria,Member,Female,Fashion accessories,99.3,10,2/15/2019,14:53,Credit card,993,6.6,49.65
861-77-0145,C,Alexandria,Member,Male,Electronic accessories,81.97,10,3/3/2019,14:30,Cash,819.7,9.2,40.985
862-17-9201,B,Ismailia,Normal,Female,Food and beverages,84.05,6,1/29/2019,10:48,Credit card,504.3,7.7,25.215
862-29-5914,C,Alexandria,Normal,Female,Sports and travel,22.38,1,1/30/2019,17:08,Credit card,22.38,8.6,1.119
862-59-8517,C,Alexandria,Normal,Female,Food and beverages,90.24,6,1/27/2019,11:17,Cash,541.44,6.2,27.072
864-24-7918,A,Cairo,Member,Female,Sports and travel,24.49,10,2/22/2019,15:15,Cash,244.9,8.1,12.245
865-41-9075,A,Cairo,Normal,Male,Food and beverages,11.53,7,1/28/2019,17:35,Cash,80.71,8.1,4.0355
865-92-6136,A,Cairo,Normal,Male,Food and beverages,52.75,3,3/23/2019,10:16,eWallet,158.25,9.3,7.9125
866-05-7563,B,Ismailia,Member,Female,Electronic accessories,81.4,3,2/9/2019,19:43,Cash,244.2,4.8,12.21
866-70-2814,B,Ismailia,Normal,Female,Electronic accessories,52.79,10,2/25/2019,11:58,eWallet,527.9,10,26.395
866-99-7614,C,Alexandria,Normal,Male,Food and beverages,89.2,10,2/11/2019,15:42,Credit card,892,4.4,44.6
867-47-1948,C,Alexandria,Normal,Female,Home and lifestyle,15.8,10,1/9/2019,12:07,Cash,158,7.8,7.9
868-06-0466,A,Cairo,Member,Male,Electronic accessories,69.58,9,2/19/2019,19:38,Credit card,626.22,7.8,31.311
868-52-7573,B,Ismailia,Normal,Female,Food and beverages,99.69,5,1/14/2019,12:09,Cash,498.45,9.9,24.9225
868-81-1752,B,Ismailia,Normal,Male,Home and lifestyle,22.02,9,2/7/2019,18:48,Cash,198.18,6.8,9.909
869-11-3082,B,Ismailia,Member,Male,Health and beauty,96.16,4,1/27/2019,20:03,Credit card,384.64,8.4,19.232
870-54-3162,A,Cairo,Normal,Female,Sports and travel,32.25,5,1/27/2019,13:26,Cash,161.25,9,8.0625
870-72-4431,C,Alexandria,Normal,Female,Health and beauty,99.19,6,1/21/2019,14:42,Credit card,595.14,5.5,29.757
870-76-1733,A,Cairo,Member,Female,Food and beverages,14.23,5,2/1/2019,10:08,Credit card,71.15,4.4,3.5575
871-39-9221,C,Alexandria,Normal,Female,Electronic accessories,12.45,6,2/9/2019,13:11,Cash,74.7,4.1,3.735
871-79-8483,B,Ismailia,Normal,Male,Fashion accessories,94.13,5,2/25/2019,19:39,Credit card,470.65,4.8,23.5325
873-14-6353,A,Cairo,Member,Male,Food and beverages,24.82,7,2/16/2019,10:33,Credit card,173.74,7.1,8.687
873-51-0671,A,Cairo,Member,Female,Sports and travel,21.98,7,1/10/2019,16:42,eWallet,153.86,5.1,7.693
873-95-4984,B,Ismailia,Member,Female,Health and beauty,76.9,7,2/15/2019,20:21,Cash,538.3,7.7,26.915
875-31-8302,B,Ismailia,Normal,Male,Sports and travel,93.38,1,1/3/2019,13:07,Cash,93.38,9.6,4.669
875-46-5808,B,Ismailia,Member,Male,Health and beauty,25.9,10,2/6/2019,14:51,eWallet,259,8.7,12.95
877-22-3308,A,Cairo,Member,Male,Health and beauty,15.87,10,3/13/2019,16:40,Cash,158.7,5.8,7.935
878-30-2331,C,Alexandria,Member,Female,Sports and travel,54.55,10,3/2/2019,11:22,Credit card,545.5,7.1,27.275
880-35-0356,A,Cairo,Member,Female,Sports and travel,75.2,3,2/5/2019,11:51,eWallet,225.6,4.8,11.28
880-46-5796,A,Cairo,Member,Male,Sports and travel,76.92,10,3/17/2019,19:53,eWallet,769.2,5.6,38.46
881-41-7302,C,Alexandria,Normal,Female,Fashion accessories,64.99,1,1/26/2019,10:06,Credit card,64.99,4.5,3.2495
882-40-4577,A,Cairo,Member,Male,Sports and travel,67.26,4,1/19/2019,15:28,Credit card,269.04,8,13.452
883-17-4236,C,Alexandria,Normal,Female,Sports and travel,14.39,2,3/2/2019,19:44,Credit card,28.78,7.2,1.439
883-69-1285,B,Ismailia,Member,Male,Fashion accessories,49.92,2,3/6/2019,11:55,Credit card,99.84,7,4.992
884-80-6021,A,Cairo,Member,Female,Electronic accessories,73.47,10,3/23/2019,13:14,eWallet,734.7,9.5,36.735
885-17-6250,A,Cairo,Normal,Female,Health and beauty,79.74,1,3/6/2019,10:36,eWallet,79.74,7.3,3.987
885-56-0389,C,Alexandria,Member,Male,Fashion accessories,52.35,1,2/12/2019,17:49,Cash,52.35,4,2.6175
886-18-2897,A,Cairo,Normal,Female,Food and beverages,56.56,5,3/22/2019,19:06,Credit card,282.8,4.5,14.14
886-54-6089,A,Cairo,Normal,Female,Home and lifestyle,11.43,6,1/15/2019,17:24,Cash,68.58,7.7,3.429
886-77-9084,C,Alexandria,Normal,Male,Electronic accessories,71.89,8,2/19/2019,11:33,eWallet,575.12,5.5,28.756
887-42-0517,C,Alexandria,Normal,Female,Sports and travel,83.14,7,1/10/2019,10:31,Credit card,581.98,6.6,29.099
888-02-0338,A,Cairo,Normal,Male,Electronic accessories,26.23,9,1/25/2019,20:24,eWallet,236.07,5.9,11.8035
889-04-9723,B,Ismailia,Member,Female,Food and beverages,89.14,4,1/7/2019,12:20,Credit card,356.56,7.8,17.828
891-01-7034,B,Ismailia,Normal,Female,Electronic accessories,74.71,6,1/1/2019,19:07,Cash,448.26,6.7,22.413
891-58-8335,B,Ismailia,Member,Female,Sports and travel,29.61,7,3/11/2019,15:53,Cash,207.27,6.5,10.3635
892-05-6689,A,Cairo,Normal,Female,Home and lifestyle,28.32,5,3/11/2019,13:28,eWallet,141.6,6.2,7.08
894-41-5205,C,Alexandria,Normal,Female,Food and beverages,43.18,8,1/19/2019,19:39,Credit card,345.44,8.3,17.272
895-03-6665,B,Ismailia,Normal,Female,Fashion accessories,36.51,9,2/16/2019,10:52,Cash,328.59,4.2,16.4295
895-66-0685,B,Ismailia,Member,Male,Food and beverages,18.08,3,3/5/2019,19:46,eWallet,54.24,8,2.712
896-34-0956,A,Cairo,Normal,Male,Fashion accessories,21.32,1,1/26/2019,12:43,Cash,21.32,5.9,1.066
898-04-2717,A,Cairo,Normal,Male,Fashion accessories,76.4,9,3/19/2019,15:49,eWallet,687.6,7.5,34.38
